state,code,name,zone,address,geometry_type,coordinates
Gujarat,ACL,ANCHELI,WR,"Navsari, Gujarat",Point,"[72.944978, 20.845167]"
Gujarat,CVR,CHORVAD ROAD,WR,"Gadu, Gujarat",Point,"[70.290734, 21.055196000000002]"
Maharashtra,CTH,CHIKALTHANA,SCR,"Aurangabad, Maharashtra",Point,"[75.402851, 19.859565]"
Uttar Pradesh,BTKD,BHARATKUND,NR,"Bikapur, Uttar Pradesh",Point,"[82.12739309999999, 26.6360965]"
Punjab,DHW,Dhariwal,NR,"Dhariwal, Punjab",Point,"[75.32156499999999, 31.949113]"
,SAI,SARAI,,,Point,"[85.27660900000001, 25.779962]"
Orissa,CPE,Chandiposi,SER,"National Highway 23, Orissa",Point,"[84.915988, 22.068676999999997]"
Maharashtra,CRU,CHUDAWA,SCR,"Hingoli, Maharashtra",Point,"[77.1169303369, 19.1803282622]"
Assam,DBB,DHUBRI,NFR,"Dhubri, Assam",Point,"[89.977952, 26.023137000000002]"
,PNP,PANIPAT JN,,,Point,"[76.96379300000001, 29.388948]"
Uttar Pradesh,CPS,CHANDPUR SIAU HALT,NR,"Chandpur, Uttar Pradesh",Point,"[78.27585499999999, 29.13201]"
Gujarat,CX,CHANOL,WR,"State Highway 25, Gujarat",Point,"[70.53884199999999, 22.427916]"
Bihar,CSR,CHAK SIKANDAR,ECR,"Chak Sikander, Bihar",Point,"[85.365246145, 25.6767202377]"
Bihar,CRQ,Charpokhari Halt,ECR,"Charpokhari, Bihar",Point,"[84.487603186, 25.3615157718]"
,VNA,VARANGAON,,,Point,"[75.9006577881, 21.0097131944]"
Bihar,DAG,DHANG,ECR,"Bhang, Bihar",Point,"[85.353298, 26.7174]"
Haryana,CRW,Charaud,NWR,"National Highway 65, Haryana",Point,"[75.6466632, 29.0094584]"
,BTL,BORTALAO,,,Point,"[80.626207, 21.218301]"
,KHS,KHARSIA,,,Point,"[83.102414, 21.99178]"
,ROB,ROBERTSON,,,Point,"[83.182508, 21.988744]"
Assam,CPK,CHAPARMUKH JN,NFR,"Chaparmukh, Assam",Point,"[92.511718, 26.202272]"
Punjab,CTW,Chhintanwala,NR,"Sherpur Sodhian Link Rd, Punjab",Point,"[76.014229, 30.365958000000003]"
Karnataka,CTA,Chitradurg,SWR,"Chitradurga, Karnataka",Point,"[76.386431, 14.231154]"
Gujarat,AAV,Ambav,WR,"Ambav, Gujarat",,
,MDKU,MODUKURU,,,Point,"[80.58380799999999, 16.124988000000002]"
,TSR,TSUNDURU,,,Point,"[80.58648699999999, 16.157497]"
,NBM,NAVABPALEM,,,Point,"[81.606702, 16.831606]"
,NMBR,N MAYURBHANJ ROAD,,,Point,"[87.038724, 21.666901]"
,BTS,BASTA,,,Point,"[87.0637831, 21.7029241]"
Gujarat,CTD,Chhota Udepur,WR,"Vadodara, Gujarat",Point,"[74.014286, 22.314788]"
Assam,DBY,Digboi,NFR,"Tinsukia, Assam",Point,"[95.61698200000001, 27.383483]"
Maharashtra,CWI,CHONDI,SCR,"Parbhani, Maharashtra",Point,"[77.1556666229, 19.430619765]"
Karnataka,CSDR,CHANNASANDRA,SWR,"Bengaluru, Karnataka",Point,"[77.6629705685, 13.010940720799999]"
,PGT,PALAKKAD,,,Point,"[76.641926, 10.802091]"
Rajasthan,MNHA,Mindha,NWR,"Minda to Mandha Bhimsingh Rd, Rajasthan",Point,"[75.33241, 27.112061]"
Gujarat,DBO,DABHODA,WR,"Dabhoda, Gujarat",Point,"[72.748038, 23.168331000000002]"
Rajasthan,DABN,DHABAN,NWR,"Sangaria, Rajasthan",Point,"[74.54288000000001, 29.859997]"
Rajasthan,DBI,DABLI RATHAN,NWR,"Hanumangarh, Rajasthan",Point,"[74.19093000000001, 29.542416]"
Gujarat,SID,SIDDHPUR,WR,"State Highway 41, Gujarat",Point,"[72.367959, 23.918067]"
,ARGD,ARIGADA,ECR,,Point,"[85.466475, 23.643461000000002]"
Madhya Pradesh,CTJ,CHHATAINI,WCR,"Awasthi Sadan Rd, Madhya Pradesh",Point,"[81.287323, 23.994088]"
Madhya Pradesh,KTKD,KATANGI KHURD,WCR,"State Highway 10, Madhya Pradesh",Point,"[80.48673398129999, 23.7758696073]"
Madhya Pradesh,CRL,Choral,WR,"SH 27, Madhya Pradesh",Point,"[75.94413499999999, 22.450677]"
Tripura,ABSA,Ambassa,NFR,"Ambassa, Tripura",Point,"[91.860783, 23.930507]"
,NVP,Navalpura,,,Point,"[73.19955399999999, 23.289155]"
Madhya Pradesh,DBKA,Dabka,SCR,"Amlakhurd, Madhya Pradesh",Point,"[76.720809, 21.361353]"
West Bengal,CQR,Champapukur,ER,"Kholapota, West Bengal",Point,"[88.80796000000001, 22.656633999999997]"
,NDAZ,NAYA AZADPUR,,,Point,"[77.166876, 28.714564]"
,ANDI,ADARSH NAGAR DELHI,,,Point,"[77.16670699999999, 28.714205]"
Rajasthan,CUR,Churu,NWR,"Churu, Rajasthan",Point,"[74.966203, 28.288281]"
,BHD,BADLI,,,Point,"[77.1377425, 28.746799999999997]"
,KHKN,KHERA KALAN,,,Point,"[77.115838, 28.769717999999997]"
,HUK,HOLAMBI KALAN,,,Point,"[77.102334, 28.801187]"
,NUR,NARELA,,,Point,"[77.085727, 28.846886]"
Madhya Pradesh,CWA,Chhindwara Junction,SECR,"Chhindwara, Madhya Pradesh",Point,"[78.953212, 22.058201]"
,RDDE,RATHDHANA,,,Point,"[77.05914800000001, 28.904132]"
Kerala,CTPE,Chandanattop Halt,SR,"Kilikkollur, Kerala",Point,"[76.64532, 8.932478000000001]"
,HNN,HARANA KALAN,,,Point,"[77.039135, 28.945425]"
,SNP,SONIPAT,,,Point,"[77.017343, 28.989423000000002]"
,SLKN,SANDAL KALAN,,,Point,"[77.012589, 29.063432000000002]"
,RUG,RAJLU GARHI,,,Point,"[77.012109, 29.090744]"
,GNU,GANAUR,,,Point,"[77.01074999999999, 29.130776]"
,BDMJ,BHODWAL MAJRI,,,Point,"[77.0082364, 29.1852092]"
,SMK,SAMALKHA,,,Point,"[77.003034, 29.240172]"
,DWNA,DIWANA,,,Point,"[76.980194, 29.318564]"
,BBDE,BABARPUR,,,Point,"[76.966178, 29.449652]"
,KFU,KOHAND,,,Point,"[76.968758, 29.494782]"
,GRA,GHARAUNDA,,,Point,"[76.96575000000001, 29.541636]"
,BZJT,BAZIDA JATAN,,,Point,"[76.965812, 29.613391]"
,KUN,KARNAL,,,Point,"[76.969821, 29.694566000000002]"
,BZK,BHAINI KHURD,,,Point,"[76.95536200000001, 29.751544]"
,TRR,TARAORI,,,Point,"[76.93858, 29.797906]"
,NLKR,NILOKHERI,,,Point,"[76.925491, 29.831492]"
,KKDE,KURUKSHETRA JN,,,Point,"[76.852795, 29.969440000000002]"
Kerala,DAVM,DHANUVACHAPURAM,SR,"Dhanuvachapuram, Kerala",Point,"[77.124352, 8.378802]"
Orissa,CTS,CHATTRIPUT,ECoR,"Jeypore, Orissa",Point,"[82.590027, 18.922722]"
Punjab,DAVJ,D.A.V.C.H. JALANDHAR,NR,"Jalandhar, Punjab",Point,"[75.56132, 31.346977000000003]"
Delhi NCT,DLPI,INDRAPURI,NR,"Delhi Cantonment, Delhi NCT",Point,"[77.14358825779999, 28.628342466499998]"
Madhya Pradesh,GRG,Guwarighat,SECR,"Gwarighat, Madhya Pradesh",Point,"[79.92761300000001, 23.110295]"
Delhi NCT,DSJ,DELHI SAFDARJUNG,NR,"Netaji Nagar, Delhi NCT",Point,"[77.186969, 28.582121]"
Haryana,DHRN,DHURANA,NR,"Panipat, Haryana",Point,"[76.803295, 29.253606]"
Rajasthan,DUK,DUDIA,NWR,"Dundara, Rajasthan",Point,"[72.902042, 25.934458]"
Karnataka,DAJ,DUROJI,SWR,"Bellary, Karnataka",Point,"[76.70013, 15.227107]"
,BTPH,CHAKIA THERMAL HALT,,,Point,"[86.01624276369999, 25.4012639369]"
,JDDA,JATHA,,,Point,"[82.875333703, 22.0159803866]"
,JDI,JHARRADIH,,,Point,"[83.050747, 21.999876]"
Tamil Nadu,DKO,Devakottai Road,SR,"NH 210, Tamil Nadu",Point,"[78.761747, 10.037610999999998]"
Uttar Pradesh,DIB,DIBAI,NR,"Dibai, Uttar Pradesh",Point,"[78.303084, 28.19378]"
,CNJO,JUHI OUTER CABIN,,,Point,"[80.3239098425, 26.4531901925]"
Rajasthan,LMA,LAMBIYA,NWR,"National Highway 79, Rajasthan",Point,"[74.58561499999999, 25.578333999999998]"
,DBLG,DBLG,,,,
Rajasthan,DOHM,Devgarh Madriya,NWR,"Devgarh, Rajasthan",Point,"[73.855552, 25.610206]"
,NHLG,NHLG,,,,
Andhra Pradesh,DYE,DAYANAND NAGAR,SCR,"Secunderabad, Andhra Pradesh",Point,"[78.53134999999999, 17.456247]"
Andhra Pradesh,DBV,DABILPUR,SCR,"Rangareddy, Andhra Pradesh",Point,"[78.470315, 17.674226]"
,JGLP,JGLP,,,,
Haryana,BGZ,BAHADURGARH,NR,"Bahadurgarh, Haryana",Point,"[76.930886, 28.700863000000002]"
,PNSR,PNSR,,,,
Gujarat,DME,DAMNAGAR,WR,"Damnagar, Gujarat",Point,"[71.509053, 21.688346]"
West Bengal,AG,Aranghata,ER,"Haranath Para Ln, West Bengal",Point,"[88.613551, 23.242037]"
Andhra Pradesh,RLG,RELANGI,SCR,"Relangi, Andhra Pradesh",Point,"[81.64411, 16.709921]"
,CCAB,BMY C CABIN,,,Point,"[81.44306300000001, 21.209789]"
Maharashtra,DNDI,DHONDI,SCR,"State Highway 148, Maharashtra",Point,"[76.736112, 19.106268]"
,NDO,NIDUBROLU,,,Point,"[80.557243, 16.067904]"
Punjab,FKA,Fazilka,NR,"Fazilka, Punjab",Point,"[74.02541699999999, 30.408641]"
,TDD,TADEPALLIGUDEM,,,Point,"[81.526314, 16.809960999999998]"
,PTPU,PRATTIAPADU,,,Point,"[81.581431, 16.820864999999998]"
Madhya Pradesh,BDHT,Bardi Halt,SECR,"State Highway 19, Madhya Pradesh",Point,"[78.822411, 21.621177]"
Karnataka,DJL,Dodajala Lake,SWR,"Hosur Road., Karnataka",Point,"[77.652122, 13.183156]"
Assam,DIU,Dhing,NFR,"National Highway 37, Assam",Point,"[92.45086500000001, 26.453101]"
Gujarat,DGQ,Dugdol,NWR,"Dhanera, Gujarat",Point,"[72.096828, 24.631708]"
Punjab,DAU,Dagru,NR,"Dagru, Punjab",Point,"[75.047442, 30.834858]"
,GWH,GHOSHAWAR,,,Point,"[85.24335073670001, 25.737421135399998]"
,HJP,HAJIPUR JN,,,Point,"[85.2155, 25.702909000000002]"
,ENBG,ENBG,,,,
,PUK,PUDUKAD,,,Point,"[76.26070700000001, 10.420507]"
,NYI,NELLAYI,,,Point,"[76.275994, 10.392415000000002]"
,UKL,UTTUKULI,,,Point,"[77.448615, 11.156494]"
,TUP,TIRUPPUR,,,Point,"[77.341247, 11.108906]"
,SNO,SOMANUR,,,Point,"[77.18638, 11.087247]"
,SUU,SULUR ROAD,,,Point,"[77.11729, 11.049634]"
,IGU,IRUGUR,,,Point,"[77.06913399999999, 11.017199]"
,SHI,SINGANALLUR,,,Point,"[77.03945900000001, 11.012921]"
,PLMD,PILAMEDU,,,Point,"[76.999566, 11.033241]"
,CBE,COIMBATORE JN,,,Point,"[76.966298, 10.997639]"
,PTJ,PODANUR JN,,,Point,"[76.990125, 10.965425]"
,MDKI,MADUKARAI,,,Point,"[76.94295000000001, 10.900858]"
,IJK,IRINJALAKUDA,,,Point,"[76.280924, 10.339456]"
,CKI,CHALAKUDI,,,Point,"[76.3218076, 10.3017975]"
,DINR,DIVINE NAGAR,,,Point,"[76.3363143628, 10.2853993721]"
,KRAN,KORATTI ANGADI,,,Point,"[76.355901, 10.260123]"
,KUC,KARUKKUTTY,,,Point,"[76.373077, 10.225757]"
,AFK,ANGAMALI,,,Point,"[76.37786, 10.183676]"
,CWR,CHOVVARA,,,Point,"[76.37218899999999, 10.133064]"
West Bengal,DJ,Darjeeling,NFR,"Darjeeling, West Bengal",Point,"[88.263326, 27.038151]"
,AWY,ALUVA,,,Point,"[76.356508, 10.108163]"
,KLMR,KALAMASSERY,,,Point,"[76.32695600000001, 10.061818]"
,IPL,EDAPPALLY,,,Point,"[76.298271, 10.034338]"
,ERN,ERNAKULAM TOWN,,,Point,"[76.2861, 9.991582000000001]"
,ETMD,ETTIMADAI,,,Point,"[76.89715500000001, 10.898788]"
,WRA,WALAYAR,,,Point,"[76.8376135147, 10.8471810329]"
Punjab,DBN,Dhablan,NR,"Gurudwara Ishar Darbar Rd, Punjab",Point,"[76.276917865, 30.3379133215]"
Chhattisgarh,DBF,Dabpal,?,"Dabpal, Chhattisgarh",Point,"[81.488923, 18.927979999999998]"
Assam,DBZ,Dhing Bazar,NFR,"Mathaouri Rd, Assam",Point,"[92.481039, 26.455873]"
,CLMD,CHULLIMADA,,,Point,"[76.801793, 10.837164999999999]"
,KTKU,KOTTEKAD,,,Point,"[76.693457, 10.815731]"
Rajasthan,DLC,DALMERA,NWR,"Bikaner, Rajasthan",Point,"[73.65658, 28.417832]"
,TNU,TIRUNETTUR,,,Point,"[76.30765699999999, 9.933729]"
,KUMM,KUMBALAM,,,Point,"[76.3116, 9.906723]"
,AROR,AROOR HALT,,,Point,"[76.30283299999999, 9.8791031]"
,EZP,EZHUPPUNNA,,,Point,"[76.302391, 9.820288000000001]"
,TUVR,TURAVUR,,,Point,"[76.309979, 9.772809]"
,ERSC,ERNAKULAM JN. C,,,Point,"[76.28985899999999, 9.978060000000001]"
Orissa,DIR,DHANAPUR ORISSA,ECoR,"National Highway 43, Orissa",Point,"[82.50739300000001, 18.945173]"
Uttar Pradesh,DRN,DEORANIAN,NER,"SH 37, Uttar Pradesh",Point,"[79.476473, 28.64478]"
Bihar,BGS,BEGU SARAI,ECR,"06243-222853, Bihar",Point,"[86.134476, 25.425296]"
,BQQ,BAKHLETA,,,Point,"[79.96972000000001, 23.846381]"
Rajasthan,GBP,GULABPURA,NWR,"Gulabpura, Rajasthan",Point,"[74.65595449829999, 25.9027951891]"
,REI,RITHI,,,Point,"[80.140267, 23.904168]"
,MBWC,MORADABAD WEST,,,Point,"[78.7596338837, 28.83865785]"
,HRH,HARTHALA,,,Point,"[78.73559542849999, 28.8719872056]"
Madhya Pradesh,GOA,GOHAD ROAD,NCR,"Bhind, Madhya Pradesh",Point,"[78.439153, 26.480421000000003]"
Maharashtra,DHNR,DHANORA DECCAN,SCR,"Kinwat, Maharashtra",Point,"[78.13275402709999, 19.465517438899997]"
,ALD,ALLAHABAD JN,,,Point,"[81.828816, 25.446241]"
Uttar Pradesh,ETAH,Etah,NCR,"Etah, Uttar Pradesh",Point,"[78.65391899999999, 27.571173]"
Gujarat,GG,GANDHIGRAM,WR,"Ahmedabad, Gujarat",Point,"[72.568831, 23.02676]"
,BSL,BHUSAVAL JN,,,Point,"[75.78867170000001, 21.0472812]"
,KOPR,KOPAR ROAD,,,Point,"[73.077841, 19.211345]"
West Bengal,GGLE,GANGATIKURI,ER,"State Highway 6, West Bengal",Point,"[88.087286, 23.71822]"
,KWD,KARWANDIA,,,Point,"[84.084599, 24.953195]"
Rajasthan,GDD,Gadra Road,NWR,"Gadara, Rajasthan",Point,"[70.64304, 25.743851]"
,SSM,SASARAM,,,Point,"[84.019423, 24.955926]"
West Bengal,DTAE,DHATRIGRAM,ER,"Dhatrigram, West Bengal",Point,"[88.31182199999999, 23.277796]"
,SLOR,SELOO ROAD,,,Point,"[78.71490899999999, 20.776649999999997]"
,SNI,SINDI,,,Point,"[78.883342, 20.816446]"
Gujarat,DNUA,Dhansura,WR,"State Highway 68, Gujarat",Point,"[73.19870999999999, 23.351916]"
,SGRD,SULGARE,,,Point,"[82.743775, 22.019979]"
,BUA,BARADWAR,,,Point,"[82.813724, 22.011725000000002]"
,SKT,SAKTI,,,Point,"[82.956526, 22.011785000000003]"
Tamil Nadu,EDU,ERIODU,SR,"State Highway 74, Tamil Nadu",Point,"[78.05712899000001, 10.515627989999999]"
,SUJ,SARJU,,,Point,"[81.648076, 27.111885]"
Tamil Nadu,GDN,GANGAIKONDAN,SR,"Thoothukudi, Tamil Nadu",Point,"[77.786203, 8.830736]"
,LDR,LANDAURA,,,Point,"[77.941557, 29.814493]"
,DUN,DUGANPUR,,,Point,"[79.13019, 28.658317]"
,CBJ,CLUTTER BUCK GANJ,,,Point,"[79.371946, 28.396895]"
,BE,BAREILLY,,,Point,"[79.4108444, 28.337154299999998]"
,NHGJ,NHGJ,,,,
Assam,DTC,DITOKCHERRA,NFR,"North Cachar Hills, Assam",Point,"[92.798715, 25.090538]"
Assam,BPG,BADURPUR GHAT,NFR,"National Highway 53, Assam",Point,"[92.581099, 24.872902]"
Rajasthan,GIW,Girdharpur,NCR,"State Highway 6, Rajasthan",Point,"[76.794583, 25.845508]"
,RYS,RASURIYA,,,Point,"[79.47445900000001, 28.26396]"
,NYO,NAYAGAON,,,Point,"[85.099366, 25.763263]"
,PMU,PARMANANDPUR,,,Point,"[85.133951, 25.741290999999997]"
Uttar Pradesh,GIR,Gainsari Junction,NER,"Balrampur, Uttar Pradesh",Point,"[82.5441789069, 27.526839296800002]"
,BPP,BAPATLA,,,Point,"[80.46842480000001, 15.9086144]"
,APL,APPIKATLA,,,Point,"[80.514466, 15.970371]"
,MCVM,MACHAVARAM,,,Point,"[80.54154100000001, 16.025343]"
,CEL,CHEBROL,,,Point,"[81.396533, 16.819948]"
Bihar,GGH,Ghogardiha,ECR,"Ghoghardiha, Bihar",Point,"[86.468503, 26.282768]"
,BPY,BADAMPUDI,,,Point,"[81.473751, 16.828104]"
,ARD,AMARDA ROAD,,,Point,"[87.102374, 21.734258]"
,PY,PERUNDURAI,,,Point,"[77.628672, 11.25334]"
Punjab,FSR,FAQARSAR,NR,"Fakarsar, Punjab",Point,"[74.57257200000001, 30.189431000000003]"
Assam,CFG,CHAKITING,NFR,"Dhodar Ali, Assam",Point,"[94.0956546234, 26.5616754046]"
,IGR,INGUR,,,Point,"[77.587299, 11.22501]"
,VZ,VIJAYAMANGALAM,,,Point,"[77.522231, 11.195525]"
,DLA,DOULTA,,,Point,"[78.42932499999999, 24.998509000000002]"
,TBT,TALBAHAT,,,Point,"[78.414552, 25.039255]"
,MZX,MATATILA,,,Point,"[78.40284000000001, 25.0851]"
,BZY,BASAI,,,Point,"[78.394254, 25.142923]"
,BAB,BABINA,,,Point,"[78.451748, 25.237832]"
,KHJ,KHAJRAHA,,,Point,"[78.478365, 25.304157999999997]"
,BJI,BIJAULI,,,Point,"[78.51774610000001, 25.3764678]"
,JHSA,JHANSI A CABIN,,,Point,"[78.545787, 25.41949]"
,JHS,JHANSI JN,,,Point,"[78.55298499999999, 25.443585]"
,KRQ,KARARI,,,Point,"[78.509084, 25.530800000000003]"
,DAA,DATIA,,,Point,"[78.456356, 25.641070000000003]"
,SOR,SONAGIR,,,Point,"[78.409099, 25.730668]"
,KTRA,KOTRA,,,Point,"[78.381661, 25.811253999999998]"
,DBA,DABRA,,,Point,"[78.331015, 25.881197]"
,SMTL,SIMARIATAL,,,Point,"[78.3042595734, 25.9219956094]"
,AEH,ANANT PAITH,,,Point,"[78.2761320917, 25.955389501299997]"
Uttar Pradesh,FRH,Farhatnagar,NR,"Farhatnagar, Uttar Pradesh",Point,"[80.143212, 27.081164]"
Jharkhand,GATD,Gautamdhara,SER,"Gautamdhara, Jharkhand",Point,"[85.6329945703, 23.3498809788]"
Gujarat,GEG,Gir Gadhara,WR,"Junagadh, Gujarat",Point,"[70.919246, 20.906347]"
Rajasthan,FLD,Phulad,NWR,"State Highway 62, Rajasthan",Point,"[73.81311799999999, 25.623979]"
Uttar Pradesh,GADM,Ganga Dham,NER,"Ganga Dham, Uttar Pradesh",Point,"[81.930509, 27.20976]"
Chhattisgarh,DTR,Dhamtari,SECR,"Dhamtari, Chhattisgarh",Point,"[81.550321, 20.714515000000002]"
Gujarat,DRW,DHAREWADA,WR,"Unjha, Gujarat",Point,"[72.378575, 23.960815999999998]"
Rajasthan,KZQ,KHIMEL,NWR,"Jawai Bandh, Rajasthan",Point,"[73.279577, 25.300189]"
,HDU,HARDUA,,,Point,"[80.2834127417, 23.9150542164]"
Uttarakhand,HDW,HALDWANI,NER,"Haldwani, Uttarakhand",Point,"[79.533732, 29.215097]"
,AKT,AKALTARA,,,Point,"[82.422049, 22.029121]"
Karnataka,HBU,Halbarga,SCR,"Halbarga, Karnataka",Point,"[77.298175, 17.988470000000003]"
Maharashtra,GNH,GANGAKHER,SCR,"State Highway 217, Maharashtra",Point,"[76.755511, 18.973377]"
,NIA,NAILA,,,Point,"[82.56458900000001, 22.022963999999998]"
,KMGE,KUMAHU,,,Point,"[83.946305, 24.976944]"
,SSG,SHIU SAGAR ROAD,,,Point,"[83.895453, 24.999464999999997]"
,CPH,CHAMPA,,,Point,"[82.665149, 22.034731]"
Madhya Pradesh,GPX,Gautampura Road,WR,"Barnagar, Madhya Pradesh",Point,"[75.68198989999999, 23.2008894]"
Gujarat,RGQ,RAIGADH ROAD,NWR,"National Highway 8, Gujarat",Point,"[73.183592, 23.596666]"
Gujarat,GS,GODHANESHWAR,WR,"Bagodara Dholka Link Rd, Gujarat",Point,"[72.36834, 22.68118]"
Uttar Pradesh,GLH,Gulaothi,NR,"Gulaothi, Uttar Pradesh",Point,"[77.801799, 28.582962]"
West Bengal,HNB,Hasanabad,ER,"Taki, West Bengal",Point,"[88.912953, 22.570155]"
,PUA,PULLA,,,Point,"[81.324846, 16.809911]"
,KKRM,KAIKORAM,,,Point,"[81.36421899999999, 16.815341]"
,JER,JALESWAR,,,Point,"[87.22049100000001, 21.79749]"
,FYZ,FAIZULLAPUR,,,Point,"[80.893347, 25.869213]"
,ED,ERODE JN,,,Point,"[77.72593400000001, 11.327682]"
Rajasthan,HR,Harpalu,NWR,"Bahal, Rajasthan",Point,"[75.4910470972, 28.569053803099997]"
,RUB,RASULABAD,,,Point,"[80.977088, 25.826999]"
,SNIE,SATH NARAINI,,,Point,"[81.03942, 25.795325]"
Karnataka,DUR,DESUR,SWR,"Desur, Karnataka",Point,"[74.49801, 15.754344]"
Karnataka,CNC,CHINCHLI,SWR,"Belagavi, Karnataka",Point,"[74.855323, 16.571696999999997]"
,MTB,MATLABPUR,,,Point,"[78.656727, 28.989821]"
,KNT,KANTH,,,Point,"[78.621471, 29.059768000000002]"
,MWE,MEWA NAWADA,,,Point,"[78.613167, 29.118385]"
,SEO,SEOHARA,,,Point,"[78.580977, 29.204807000000002]"
,CAJ,CHAKRAJ MAL,,,Point,"[78.536047, 29.249784000000002]"
,DPR,DHAMPUR,,,Point,"[78.501588, 29.305446]"
,HBW,HABIBWALA,,,Point,"[78.47897300000001, 29.349034]"
Gujarat,GKD,GADHAKDA,WR,"Gadhakada Rd, Gujarat",Point,"[71.38171899999999, 21.237962]"
,PNI,PURAINI,,,Point,"[78.445574, 29.388929]"
,NGG,NAGINA,,,Point,"[78.424119, 29.437919]"
,BEK,BUNDKI,,,Point,"[78.3932854, 29.522577000000002]"
Uttar Pradesh,GYN,GYANPUR ROAD,NER,"Bhadohi District, Uttar Pradesh",Point,"[82.4272883557, 25.280144010999997]"
,MSDR,MURSHADPUR,,,Point,"[78.3756456903, 29.57239523]"
,NBD,NAJIBABAD JN,,,Point,"[78.335733, 29.603540000000002]"
,FZL,FAZALPUR,,,Point,"[78.27795372130001, 29.5937410175]"
,CNK,CHANDOK,,,Point,"[78.152782, 29.576786]"
,BLW,BALAWALI,,,Point,"[78.1124328, 29.6274345]"
,RSI,RAISI,,,Point,"[78.0664335504, 29.6928321018]"
Gujarat,AAR,ADESAR,WR,"Dist. Kachchh, Gujarat",Point,"[70.9720505023, 23.552978399500002]"
Karnataka,HRR,HARIHAR,SWR,"Harihar, Karnataka",Point,"[75.812314, 14.515431]"
Andhra Pradesh,GVA,Ganguwada,ECoR,"Ganguwada, Andhra Pradesh",Point,"[84.1072235, 18.66763705]"
Madhya Pradesh,GUX,Gurhi,SCR,"Khandwa, Madhya Pradesh",Point,"[76.58074500000001, 21.629554]"
Rajasthan,HMH,HANUMANGARH JN,NWR,"Hanumangarh, Rajasthan",Point,"[74.297633, 29.614904]"
Kerala,AAM,Angadippuram,SR,"Angadipuram, Kerala",Point,"[76.20734300000001, 10.979489000000001]"
,PHR,PHILLAUR JN,,,Point,"[75.78576100000001, 31.016907]"
,LDW,LADHOWAL,,,Point,"[75.78581100000001, 31.016957]"
,LDH,LUDHIANA JN,,,Point,"[75.84787299999999, 30.912367]"
,BHOI,DHANDARIKALAN BLOCK HUT,,,Point,"[75.87188, 30.894741]"
Maharashtra,HKR,Kiwar Khed,SCR,"State Highway 194, Maharashtra",Point,"[76.8767, 21.186952]"
,DDL,DHANDARI KALAN,,,Point,"[75.90949099999999, 30.874477]"
,SNL,SANAHWAL,,,Point,"[75.9795, 30.837436]"
,DOA,DORAHA,,,Point,"[76.04330300000001, 30.804137]"
,JSPN,JASPALON,,,Point,"[76.0801522656, 30.7847375851]"
,CHA,CHAWAPALL,,,Point,"[76.127464975, 30.7594625741]"
,KNN,KHANNA,,,Point,"[76.22513400000001, 30.707973]"
,GVG,GOVINDGARH,,,Point,"[76.2970739075, 30.6694834261]"
,SIR,SIRHIND JN,,,Point,"[76.383194, 30.624222]"
,SDY,SADHOO GARH,,,Point,"[76.44847259640001, 30.5828632034]"
,SBJ,SARAI BANJARA,,,Point,"[76.515682, 30.538386]"
,RPJ,RAJPURA JN,,,Point,"[76.5940201901, 30.486458949]"
,SMU,SAMBHU,,,Point,"[76.684143667, 30.4290274715]"
,CDL,CHODIALA,,,Point,"[77.738546, 29.896397999999998]"
,IQB,IQBALPUR,,,Point,"[77.803799, 29.875114]"
,RK,ROORKEE,,,Point,"[77.87417, 29.851671]"
,DNRA,DHANDHERA,,,Point,"[77.9019227979, 29.8434029837]"
,DSNI,DAUSNI,,,Point,"[77.979636, 29.784745]"
Karnataka,CPT,CHANNAPATNA,SWR,"Channapatna, Karnataka",Point,"[77.203824, 12.659673000000002]"
,KGF,KATHGHAR,,,Point,"[78.796689, 28.826066]"
,DLP,DALPATPUR,,,Point,"[78.87718699999999, 28.820438]"
,MPH,MUNDHA PANDE,,,Point,"[78.939038, 28.800366999999998]"
,RMU,RAMPUR,,,Point,"[79.023419, 28.778862999999998]"
,SAR,SHAHZAD NAGAR,,,Point,"[79.05214699999999, 28.750033000000002]"
,DAM,DHAMORA,,,Point,"[79.087745, 28.707129000000002]"
,AABH,AMBIKA BHAWANI HALT,,,Point,"[84.9690033484, 25.751433665]"
,DGA,DIGHWARA,,,Point,"[85.003168, 25.743938]"
,STLR,SITALPUR,,,Point,"[85.03663800000001, 25.768739999999998]"
Bihar,JDR,JIWDHARA,ECR,"Jiwdhara, Bihar",Point,"[84.906874, 26.581722]"
,AWP,AGHWANPUR,,,Point,"[78.702865, 28.939542]"
Gujarat,KIA,KHARI AMRAPUR,WR,"State Highway 237, Gujarat",Point,"[72.913948, 23.390711]"
Karnataka,IMR,IBRAHIMPUR,SWR,"Bijapur, Karnataka",Point,"[75.719362, 16.802926]"
Gujarat,JND,JUNAGADH JN,WR,"Junagadh, Gujarat",Point,"[70.457612, 21.530606]"
Gujarat,JA,JALIYA,WR,"Ranuja Village Rd, Gujarat",Point,"[71.6324910046, 21.8163569109]"
Andhra Pradesh,IDP,INDUPALLI,SCR,"Krishna, Andhra Pradesh",Point,"[80.87706899999999, 16.479094]"
Karnataka,DBL,DODBELE,SWR,"National Highway 4, Karnataka",Point,"[77.351193, 13.216441000000001]"
,KVD,KHURMABAD ROAD,,,Point,"[83.848303, 25.021489000000003]"
Jharkhand,JBO,Jamadobu,SER,"Jharia, Jharkhand",Point,"[86.410031, 23.715138999999997]"
